,subject,predicate,object
3115,CASP8,inhibits,RIPK1
3120,CDKN1A,inhibits,CCND3
3121,CDKN1B,inhibits,CCND3
3124,ITCH,inhibits,TP63
3125,PIAS3,inhibits,MITF
3126,FBXW7,inhibits,AURKA
3136,XAF1,inhibits,XIAP
3137,RCHY1,inhibits,CDKN1B
3141,PPP1R13L,inhibits,TP53
3146,AKT1,inhibits,BAD
3147,AKT1,inhibits,CASP9
3150,BBC3,inhibits,BCL2L1
3151,BBC3,inhibits,BCL2L1
3152,BBC3,inhibits,BCL2
3153,BBC3,inhibits,BCL2
3156,AKT1,inhibits,PTEN
3157,PTEN,inhibits,AKT1
3161,BCL2,inhibits,PMAIP1
3162,PMAIP1,inhibits,BCL2
3163,BCL2L1,inhibits,PMAIP1
3164,PMAIP1,inhibits,BCL2L1
3169,CDKN2A,inhibits,MDM2
3170,MDM2,inhibits,CDKN2A
3171,MDM2,inhibits,CDKN2A
3172,CDKN2A,inhibits,MDM2
3173,FBXW7,inhibits,NCOA3
3174,CAPN1,inhibits,OGG1
3177,BRCA1,inhibits,ABL1
3179,CFLAR,inhibits,CASP8
3189,CDK5,inhibits,PAK1
3191,CDK2,inhibits,PAK1
3196,FBXW7,inhibits,PPARGC1A
3197,FBXW7,inhibits,SERBP1
3198,FBXW7,inhibits,JUN
3199,FBXW7,inhibits,TP63
3215,PPM1E,inhibits,PAK1
3216,PPM1F,inhibits,PAK1
3217,CSNK1E,inhibits,CDC25A
3220,DAPK1,inhibits,PIN1
3229,ZNF420,inhibits,TP53
3230,PCNA,inhibits,EXO1
3236,OTUD5,inhibits,TRAF3
3242,CBLC,inhibits,EGFR
3245,GCKR,inhibits,GCK
3248,LEF1,inhibits,CTNNB1
3260,EMSY,inhibits,BRCA2
3275,TLE5,inhibits,RELA
3288,FKBP1A,inhibits,MTOR
3292,RUBCN,inhibits,PIK3C3
3297,HDAC3,inhibits,MAFK
3298,BRCA1,inhibits,ACACA
3302,MEN1,inhibits,NFKB1
3303,SH3BP5,inhibits,BTK
3314,PLK1,inhibits,TP53BP1
3317,NCOR2,inhibits,RBPJ
3321,DDB2,inhibits,DDB1
3323,DVL1,inhibits,AXIN1
3324,TP53,inhibits,WRN
3329,SUFU,inhibits,GLI2
3330,MYC,inhibits,ZBTB17
3334,MEN1,inhibits,RELA
3340,TGFBR2,inhibits,TGFB1
3344,TGFBR1,inhibits,TGFB1
3346,ARNTL,inhibits,CLOCK
3352,CARD18,inhibits,CARD8
3354,IL1R1,inhibits,IL1B
3361,IL2RG,inhibits,IL2
3372,CBL,inhibits,ZAP70
3389,CBL,inhibits,VAV1
3391,TGFBR2,inhibits,TGFB3
3446,STAT5A,inhibits,JAK3
3461,PTPN11,inhibits,JAK1
3470,TGFBR1,inhibits,SMAD7
3553,IRS1,inhibits,PTPN1
3678,CBL,inhibits,LRIG1
3681,LRIG1,inhibits,EGFR
3686,MAPK3,inhibits,ARRB1
3710,MAPK14,inhibits,TAB1
3714,TGFBR1,inhibits,TGFBR2
3720,TGFBR2,inhibits,TGFB2
3859,IRS1,inhibits,PTPRF
3863,HNF4A,inhibits,NR0B2
3926,TRIM8,inhibits,PIAS3
3933,SIRT1,inhibits,STAT5A
3938,SMURF1,inhibits,AXIN1
3941,FRZB,inhibits,WNT5A
3945,PRMT1,inhibits,SMAD6
3947,UBE2O,inhibits,SMAD6
3953,RLIM,inhibits,SMAD7
3955,ZRANB2,inhibits,SMAD1
3956,TGFB1I1,inhibits,SMAD1
3957,TGFB1I1,inhibits,SMAD5
3958,TGFB1I1,inhibits,SMAD7
3959,NEO1,inhibits,BMP2
3960,NEO1,inhibits,BMP4
3967,SIRT1,inhibits,NR5A2
3968,NR0B2,inhibits,ONECUT1
3982,MAPK14,inhibits,DUSP16
3983,DUSP16,inhibits,MAPK14
4000,JAK1,inhibits,IL2RG
4084,SMAD3,inhibits,ACVR1C
4111,JUN,inhibits,SMAD3
4131,CSNK1G1,inhibits,DVL3
4214,PTPN11,inhibits,SIRPA
4237,RACK1,inhibits,IGF1R
4299,SMAD3,inhibits,NR3C1
4346,MAPK1,inhibits,ARRB1
4492,SNW1,inhibits,NCOR2
4497,CIR1,inhibits,RBPJ
4507,LEPR,inhibits,SOCS3
4528,TGFBR1,inhibits,FKBP1A
4561,PTPN11,inhibits,PDGFRB
4632,SRC,inhibits,EPHA3
4634,FYN,inhibits,EPHA3
4637,FYN,inhibits,EPHA4
4678,AATK,inhibits,STK39
4709,KHDRBS1,inhibits,PTK6
4736,PRKCZ,inhibits,YWHAB
4742,CBL,inhibits,FRS2
4751,RAC1,inhibits,ARHGAP32
4753,RHOA,inhibits,ARHGAP32
4806,NR4A1,inhibits,RXRA
4825,NR1I2,inhibits,NR0B2
4927,NRIP1,inhibits,PPARA
4933,PAK1,inhibits,BAD
4939,PRKACA,inhibits,PREX1
4940,PRKACB,inhibits,PREX1
4941,PRKACG,inhibits,PREX1
4942,PRKX,inhibits,PREX1
4959,PARD3,inhibits,TIAM1
4961,CBL,inhibits,LCK
4962,CBLB,inhibits,ZAP70
4963,PTEN,inhibits,PTK2
4964,PTK2,inhibits,PTEN
4989,NFKBIB,inhibits,NFKB1
4991,AKT3,inhibits,FOXO3
5000,PTPA,inhibits,AKT3
5001,GNAI1,inhibits,ADCY5
5002,GNAI1,inhibits,ADCY6
5003,GNAI2,inhibits,ADCY5
5004,GNAI2,inhibits,ADCY6
5005,GNAI3,inhibits,ADCY5
5006,GNAI3,inhibits,ADCY6
5015,PTPN6,inhibits,PIK3R1
5016,PTPN6,inhibits,PIK3R2
5030,ARRB1,inhibits,GNAI1
5031,ARRB1,inhibits,GNAI2
5032,ARRB1,inhibits,GNAI3
5033,ARRB2,inhibits,GNAI1
5034,ARRB2,inhibits,GNAI2
5035,ARRB2,inhibits,GNAI3
5036,MAPK1,inhibits,PTPN6
5037,MAPK3,inhibits,PTPN6
5038,GAB2,inhibits,LCP2
5040,GSK3B,inhibits,CYC1
5041,CD28,inhibits,CBLB
5046,CBL,inhibits,PLCG1
5056,CBL,inhibits,PIK3R1
5057,CBL,inhibits,PIK3R2
5059,PTPN11,inhibits,PIK3R2
5060,LCK,inhibits,PIK3R1
5070,GSK3B,inhibits,NFATC2
5268,CXCR2,inhibits,CXCL2
5305,FPR2,inhibits,SAA1
5435,IL17RA,inhibits,IL17A
5444,IL1RAP,inhibits,IL1B
5445,IL1RN,inhibits,IL1RAP
5446,IL1RN,inhibits,IL1R1
5457,IL2RA,inhibits,IL2
5459,IL2RB,inhibits,IL2
5461,IL1RN,inhibits,IL2RG
5462,IL1RN,inhibits,IL2RA
5463,IL1RN,inhibits,IL2RB
5466,IL1RL1,inhibits,IL33
5473,IL36RN,inhibits,IL1RAP
5474,IL36RN,inhibits,IL1RL2
5502,AGRP,inhibits,MC5R
5512,OSTN,inhibits,NPR3
5514,NGFR,inhibits,NTF3
5516,NGFR,inhibits,NTF4
5569,NPY,inhibits,PRLHR
5585,INSL5,inhibits,RXFP3
5600,TNFRSF13B,inhibits,TNFSF13B
5603,TGFBR1,inhibits,TGFB2
5607,TGFBR1,inhibits,TGFB3
5639,CAMK2A,inhibits,SYN1
5656,IQGAP1,inhibits,NRAS
5667,YWHAH,inhibits,BAD
5689,PRKACA,inhibits,SYN1
5690,CAMK1,inhibits,SYN1
5691,MAPK1,inhibits,SYN1
5712,CREM,inhibits,KCNIP3
5725,CREBBP,inhibits,TCF7
5745,GNB2,inhibits,CACNA1B
5752,PRKCA,inhibits,GRIN2A
5780,PRKACA,inhibits,PLCG1
5783,SH3KBP1,inhibits,RBP1
5789,BCAP31,inhibits,CASP8
5798,CAPN1,inhibits,GRIN2A
5812,YWHAH,inhibits,CFL1
5817,PRKCA,inhibits,NOS1
5819,CAMK4,inhibits,NOS1
5820,PRKACA,inhibits,NOS1
5822,EEF2K,inhibits,EEF2
5826,RPS6KA1,inhibits,EEF2K
5827,RPS6KB1,inhibits,EEF2K
5866,PRKACA,inhibits,CAMKK2
5885,PPP1R14A,inhibits,PPP1R12B
5901,SRC,inhibits,ARRB1
5905,CALM3,inhibits,RAB3A
5906,CALM1,inhibits,RAB3A
5907,CALM2,inhibits,RAB3A
5908,PRKCA,inhibits,DNM1
5912,GDI1,inhibits,RAB3A
5923,PTK2B,inhibits,KCNA2
5926,STX3,inhibits,CACNA1B
5938,PTPN11,inhibits,SPRY1
5939,SPRY1,inhibits,GRB2
5940,PXN,inhibits,PTPN11
5950,CALM3,inhibits,GRIN2A
5951,CALM1,inhibits,GRIN2A
5952,CALM2,inhibits,GRIN2A
5973,PTK2,inhibits,ACTN3
5982,CALM1,inhibits,ITPR1
5983,CALM2,inhibits,ITPR1
5984,DUSP10,inhibits,MAPK14
5985,RASA4,inhibits,NRAS
5994,RIN1,inhibits,NRAS
5995,YWHAH,inhibits,RIN1
5998,PRKCA,inhibits,GLRA1
6003,AKT1,inhibits,GSK3A
6004,GSK3A,inhibits,AKT1
6012,RGS2,inhibits,GNA11
6013,RGS2,inhibits,GNAQ
6014,RGS2,inhibits,GNAI3
6019,GSK3A,inhibits,CTNNB1
6020,ANAPC1,inhibits,CTNNB1
6022,GNAI3,inhibits,ADCY2
6023,CREM,inhibits,CREB1
6036,PPP1R1B,inhibits,PRKACA
6037,CTNNB1,inhibits,CREBBP
6041,PPP1R1B,inhibits,PPP1CC
6042,RAP1A,inhibits,SIPA1
6044,PRKACA,inhibits,ADRB2
6047,RGS4,inhibits,GNAQ
6048,RGS19,inhibits,GNAQ
6049,PPP1R12B,inhibits,MYO18A
6055,ARRB1,inhibits,F2RL1
6058,PRKCA,inhibits,NFASC
6063,GNB2,inhibits,ADCY1
6064,TSC2,inhibits,RAP1A
6065,SYN1,inhibits,GNAZ
6069,GNAZ,inhibits,ADCY5
6070,GNAZ,inhibits,ADCY1
6071,CBLB,inhibits,VAV2
6072,PPP3R1,inhibits,PPP1R1B
6073,PRKACA,inhibits,DRD1
6074,SIAH2,inhibits,VAV2
6079,ARRB1,inhibits,ADRB2
6082,CBLB,inhibits,SRC
6083,CBLB,inhibits,PIK3CA
6084,CBLB,inhibits,SHC1
6089,KCNIP3,inhibits,KCND2
6090,PRKACA,inhibits,KCND2
6091,KCNIP3,inhibits,KCND1
6094,CAPN1,inhibits,MAPT
6111,PRKCA,inhibits,GRIA1
6113,SNPH,inhibits,STX3
6114,DLG1,inhibits,GRIK1
6119,NAIP,inhibits,CASP9
6121,NAIP,inhibits,CASP3
6122,NAIP,inhibits,CASP7
6136,CALM3,inhibits,MARCKS
6137,CALM1,inhibits,MARCKS
6138,CALM2,inhibits,MARCKS
6140,PPP2R5C,inhibits,NEFH
6143,GSN,inhibits,CASP9
6144,PPP3R1,inhibits,MAP2
6145,PPP3R1,inhibits,MAPT
6146,PPP3R1,inhibits,TUBA1B
6147,PPP3R1,inhibits,TUBA1A
6149,MAPK1,inhibits,NEFM
6150,CAPN1,inhibits,SPTBN2
6155,PRKACA,inhibits,ADD1
6156,CALM3,inhibits,SPTBN2
6157,CALM1,inhibits,SPTBN2
6158,CALM2,inhibits,SPTBN2
6160,CSNK1G1,inhibits,ANK1
6167,CAPN1,inhibits,MAP2
6172,MAPT,inhibits,TUBA1B
6177,PROKR1,inhibits,EIF2S1
6178,EIF4G2,inhibits,EIF4E
6181,PPP2R5C,inhibits,AKT1
6182,SIVA1,inhibits,BCL2L1
6183,CABP1,inhibits,CAMK2A
6184,CALM3,inhibits,AKAP5
6185,CALM1,inhibits,AKAP5
6186,CALM2,inhibits,AKAP5
6187,CALM3,inhibits,NRAS
6188,CALM1,inhibits,NRAS
6189,CALM2,inhibits,NRAS
6190,CALM3,inhibits,VAPA
6191,CALM1,inhibits,VAPA
6192,CALM2,inhibits,VAPA
6194,CALM3,inhibits,GRK2
6195,CALM1,inhibits,GRK2
6196,CALM2,inhibits,GRK2
6197,PTPRA,inhibits,GRB2
6198,GRB2,inhibits,PTPRA
6213,CBLB,inhibits,CRK
6214,CBLB,inhibits,FYN
6215,CBLB,inhibits,LCK
6218,SYNGAP1,inhibits,NRAS
6223,ILK,inhibits,GSK3A
6229,PKIA,inhibits,PRKACA
6230,DYRK1A,inhibits,EIF2S1
6231,DYRK1A,inhibits,MAPT
6232,PPP2R5C,inhibits,BCAR1
6235,SERPINB2,inhibits,PPP1CC
6236,SH3KBP1,inhibits,ACTN3
6237,SH3KBP1,inhibits,SPRY1
6238,PPP5C,inhibits,MAPT
6239,PPM1F,inhibits,CAMK1
6240,PPM1F,inhibits,CAMK2A
6241,PPM1F,inhibits,CAMK4
6242,PPP1CC,inhibits,GRIN2A
6243,PPP2R5C,inhibits,GRIN2A
6245,PPP1CC,inhibits,CAMK2A
6247,PPP1R1A,inhibits,PPP1CC
6248,PPP3R1,inhibits,SYN1
6249,PRKCA,inhibits,GSK3A
6250,IQGAP1,inhibits,CTNNB1
6260,CAMK2A,inhibits,STX3
6261,CASP3,inhibits,PIP4K2A
6263,ARRB1,inhibits,OPRM1
6265,GSK3A,inhibits,JUN
6266,GSK3A,inhibits,MAPT
6271,KHDRBS2,inhibits,CREBBP
6275,RELN,inhibits,ITGB1
6276,PRKCA,inhibits,ATP2B1
6278,PRKACA,inhibits,PTPN5
6280,PTPN5,inhibits,MAPK1
6281,CASP7,inhibits,MEF2B
6282,CASP3,inhibits,MEF2B
6285,CAPN1,inhibits,GRIA1
6291,CAMK2A,inhibits,ARHGAP32
6292,RACK1,inhibits,FYN
6293,PPP2R5C,inhibits,CREB1
6294,PRKCA,inhibits,GABRA1
6295,PRKCA,inhibits,PLCB1
6296,PRKACA,inhibits,PLCB1
6297,PRKCA,inhibits,DGUOK
6298,AKT1,inhibits,TP53BP1
6299,BAX,inhibits,BAD
6300,BAK1,inhibits,BAD
6302,PPP2R5C,inhibits,CAMK4
6303,PAK1,inhibits,MYLK
6304,MYLK,inhibits,PAK1
6305,GSK3A,inhibits,NFATC1
6306,CSNK1G1,inhibits,NFATC1
6307,MAPK14,inhibits,NFATC1
6308,PRKACA,inhibits,NFATC1
6309,YWHAH,inhibits,NFATC1
6310,YWHAH,inhibits,FOXO1
6320,PPP2R5C,inhibits,BCL2
6321,CASP3,inhibits,PPP2R5C
6339,PPP2R5C,inhibits,CAMK1
6340,CAMK2A,inhibits,PPP2R5C
6347,BCL2,inhibits,BID
6348,BCL2,inhibits,BIK
6349,BIK,inhibits,BCL2
6350,BCL2L1,inhibits,BIK
6351,BIK,inhibits,BCL2L1
6352,ARHGAP32,inhibits,ARHGAP1
6354,YWHAH,inhibits,RAF1
6355,PPP3R1,inhibits,PPP1R1A
6356,CASP3,inhibits,RB1
6357,PPP3R1,inhibits,CAMK4
6358,DAPK1,inhibits,STX3
6359,CASP8,inhibits,PROKR1
6360,CASP3,inhibits,PROKR1
6361,CASP7,inhibits,PROKR1
6362,PPP3R1,inhibits,GRIN2A
6363,STXBP6,inhibits,STX3
6378,CALM3,inhibits,GRM7
6379,CALM1,inhibits,GRM7
6380,CALM2,inhibits,GRM7
6384,CALM3,inhibits,DRD2
6385,CALM1,inhibits,DRD2
6386,CALM2,inhibits,DRD2
6387,PICK1,inhibits,GRM7
6388,GSK3A,inhibits,PSEN1
6389,SRI,inhibits,RYR1
6394,RACK1,inhibits,SRC
6404,PPP3R1,inhibits,CACNA1C
6411,NF1,inhibits,NRAS
6420,PRKACA,inhibits,KCNJ4
6424,PRKACA,inhibits,CACNA1A
6427,MDM2,inhibits,TP53BP1
6437,YWHAH,inhibits,IRS1
6439,CAPN1,inhibits,CABIN1
6440,CABIN1,inhibits,PPP3R1
6443,PRKACA,inhibits,GABRA1
6444,PPP3R1,inhibits,CREB1
6445,DNAJC5,inhibits,CACNA1B
6452,AP1B1,inhibits,GABRA1
6485,GRB10,inhibits,IGF1R
6487,GRB10,inhibits,INSR
6489,PPP1CC,inhibits,CREB1
6491,TP73,inhibits,UVRAG
6494,GABARAP,inhibits,DVL2
6495,YWHAQ,inhibits,RPTOR
6501,EIF4EBP1,inhibits,RPTOR
6502,RPTOR,inhibits,EIF4EBP1
6504,RB1CC1,inhibits,PTK2B
6506,RB1CC1,inhibits,TSC1
6508,DYNLL2,inhibits,AMBRA1
6509,NFKBIE,inhibits,NFE2L2
6510,NFKBIE,inhibits,PAG1
6511,ENC1,inhibits,NFE2L2
6512,IKBKB,inhibits,NFE2L2
6513,MAPK13,inhibits,NFE2L2
6514,HDAC3,inhibits,NFE2L2
6515,HDAC3,inhibits,PAG1
6516,MAFG,inhibits,JUN
6517,HMOX1,inhibits,TNF
6519,ESR1,inhibits,NFE2L2
6520,PTMA,inhibits,KEAP1
6521,HSP90AB1,inhibits,KEAP1
6524,YY1,inhibits,CFTR
6527,PTGS2,inhibits,KEAP1
6529,MAP2K6,inhibits,NFE2L2
6530,MAPK12,inhibits,NFE2L2
6531,RBX1,inhibits,NFKBIA
6532,RBX1,inhibits,NFE2L2
6533,CSNK2A1,inhibits,KEAP1
6534,CSNK2A1,inhibits,NFE2L2
6536,SQSTM1,inhibits,KEAP1
6538,HDAC1,inhibits,MAFK
6539,HDAC1,inhibits,NFE2L2
6540,KEAP1,inhibits,IKBKB
6541,KEAP1,inhibits,GSTA1
6542,KEAP1,inhibits,RAC1
6543,MAPK11,inhibits,NFE2L2
6544,NFE2L2,inhibits,CCL2
6545,NFE2L2,inhibits,CFTR
6546,NFE2L2,inhibits,VAMP1
6547,NFE2L2,inhibits,MUC5AC
6548,MAPK14,inhibits,NFE2L2
6549,GSK3B,inhibits,NFE2L2
6550,GADD45GIP1,inhibits,NFE2L2
6551,HDAC2,inhibits,NFE2L2
6552,SIRT1,inhibits,NFE2L2
6554,FBXW11,inhibits,NFKBIA
6555,BTRC,inhibits,NFKBIA
6559,CHUK,inhibits,NCOR2
6567,CSNK2A2,inhibits,NFKBIA
6568,CSNK2B,inhibits,NFKBIA
6569,MAPK14,inhibits,NFKBIA
6575,CHUK,inhibits,MAP3K14
6586,HDAC3,inhibits,NFKB1
6587,RELA,inhibits,NCOR2
6589,RELA,inhibits,NFKBIA
6592,YWHAQ,inhibits,FOXO3
6615,CASP12,inhibits,CASP1
6616,COP1,inhibits,CASP1
6617,DHX58,inhibits,DDX58
6618,DDX58,inhibits,TRAF3
6621,DDX58,inhibits,IFIH1
6622,IFIH1,inhibits,DDX58
6623,IFIH1,inhibits,TRAF3
6628,DHX58,inhibits,MAVS
6629,DHX58,inhibits,TRAF3
6630,DHX58,inhibits,TBK1
6631,DHX58,inhibits,IKBKE
6634,IKBKE,inhibits,TANK
6640,DHX58,inhibits,IRF3
6641,DHX58,inhibits,IRF7
6643,MAVS,inhibits,IRF7
6645,CARD18,inhibits,NLRC4
6646,CARD18,inhibits,PYCARD
6647,COP1,inhibits,NLRC4
6648,COP1,inhibits,PYCARD
6649,CARD17,inhibits,NLRC4
6650,CARD17,inhibits,PYCARD
6651,CARD17,inhibits,CASP1
6653,CARD18,inhibits,NLRP1
6654,CARD18,inhibits,CASP5
6655,COP1,inhibits,NLRP1
6656,COP1,inhibits,CASP5
6657,CARD17,inhibits,NLRP1
6658,CARD17,inhibits,CASP5
6659,CASP1,inhibits,NLRP1
6661,CASP1,inhibits,CASP5
6662,CARD18,inhibits,NLRP2
6663,COP1,inhibits,NLRP2
6664,COP1,inhibits,CARD8
6665,CARD17,inhibits,NLRP2
6666,CARD17,inhibits,CARD8
6667,CASP1,inhibits,NLRP2
6673,NLRC4,inhibits,NOD1
6675,NLRC4,inhibits,RIPK2
6681,ERBIN,inhibits,NOD2
6683,NLRC4,inhibits,NOD2
6689,ERBIN,inhibits,RIPK2
6690,NOD2,inhibits,NOD1
6697,MAPK14,inhibits,MAP3K7
6701,UBE2N,inhibits,MAP3K7
6702,PYDC1,inhibits,CASP1
6706,RNF125,inhibits,DDX58
6707,RNF125,inhibits,IFIH1
6708,TRAF6,inhibits,IKBKG
6722,HSPA1A,inhibits,AIFM1
6729,MYD88,inhibits,IL1R1
6738,SOCS3,inhibits,IFNGR1
6753,POP1,inhibits,PYCARD
6754,CNOT8,inhibits,PYCARD
6755,PYDC2,inhibits,PYCARD
6756,POPDC2,inhibits,PYCARD
6758,GRK6,inhibits,SLC9A3R1
6761,PTPN13,inhibits,FAS
6762,PTPN13,inhibits,TRIP6
6766,GOPC,inhibits,CFTR
6772,PKN1,inhibits,ARHGEF2
6776,MAPK14,inhibits,EEF2K
6780,MAPK14,inhibits,BCL2L11
6789,MAPK14,inhibits,BCL2
6791,MAPK14,inhibits,F3
6797,MAPK14,inhibits,CDC25C
6798,PTPN7,inhibits,MAPK14
6799,MAPK14,inhibits,PTPN7
6800,GSK3B,inhibits,MAPK14
6801,MAPK14,inhibits,GSK3B
6805,MAPK14,inhibits,CASP3
6811,MAPK14,inhibits,PIP4K2B
6815,MAPK14,inhibits,TP53BP1
6816,MAPK14,inhibits,EIF4EBP1
6818,MAPK14,inhibits,CASP8
6825,MAPK14,inhibits,MAP3K11
6828,MAPK14,inhibits,KHSRP
6829,MAPK14,inhibits,CDX2
6839,PCSK7,inhibits,CDC25B
6840,PCSK7,inhibits,ETV6
6841,PCSK7,inhibits,CEBPA
6843,PCSK7,inhibits,KHSRP
6846,CAMK4,inhibits,HDAC4
6848,CAMK4,inhibits,PHB2
6849,CAMK4,inhibits,HDAC5
6851,RBBP7,inhibits,DNMT1
6856,NTRK2,inhibits,KCNA3
6858,MAPKAPK3,inhibits,RCSD1
6859,PDK4,inhibits,PDHA1
6862,CDKN3,inhibits,CDK2
6863,DUSP5,inhibits,MAPK14
6865,PHKG1,inhibits,MAPT
6868,DUSP7,inhibits,GHR
6869,SMURF1,inhibits,SMAD6
6870,DUSP7,inhibits,MAPK1
6871,DUSP7,inhibits,MAPK14
6873,ARHGAP44,inhibits,RAC1
6877,ARHGAP31,inhibits,CDC42
6878,ARHGAP31,inhibits,RHOA
6879,ARHGAP31,inhibits,RAC1
6883,RSPO1,inhibits,ZNRF3
6889,ARHGAP11B,inhibits,CDC42
6890,ARHGAP11B,inhibits,RHOA
6893,LARP7,inhibits,HEXIM1
6894,LARP7,inhibits,CCNT1_CDK9
6901,FILIP1L,inhibits,FLNC
6904,AMOT,inhibits,YAP1
6905,AMOT,inhibits,WWTR1
6906,GREB1,inhibits,SMAD3
6907,GREB1,inhibits,SMAD2
6908,ARHGAP29,inhibits,RHOA
6910,ARHGAP15,inhibits,RAC1
6922,PITRM1,inhibits,APP
6938,HABP4,inhibits,MEF2C
6948,LRRK2,inhibits,SNAPIN
6949,LRRK2,inhibits,PRDX3
6951,LRRK2,inhibits,SNCA
6953,LRRK2,inhibits,RAB10
6956,LRRK2,inhibits,ARFGAP1
6958,LRRK2,inhibits,SH3GL1
6959,LRRK2,inhibits,SH3GL2
6960,PPM1L,inhibits,MAP3K5
6961,THEM4,inhibits,AKT1
6965,ARHGAP21,inhibits,RHOA
6966,UBAP2,inhibits,ANXA2
6969,TTBK1,inhibits,MAPT
6972,ARHGAP40,inhibits,CDC42
6973,ARHGAP40,inhibits,RHOA
6979,CDC42BPA,inhibits,PPP1R12C
6980,SYDE2,inhibits,RAC1
6981,DAB2IP,inhibits,CTNNB1
6985,ZNF318,inhibits,AR
6986,DAB2IP,inhibits,JAK2
6988,DAB2IP,inhibits,NRAS
6989,DAB2IP,inhibits,HRAS
6990,DAB2IP,inhibits,KRAS
6991,DAB2IP,inhibits,AR
6993,DAB2IP,inhibits,PIK3R1
6994,DAB2IP,inhibits,STAT3
6995,DAB2IP,inhibits,PIK3CA
7001,RPGRIP1L,inhibits,RELA
7007,XAF1,inhibits,BIRC3
7008,XAF1,inhibits,BIRC2
7011,RAB12,inhibits,SLC36A4
7014,TTBK2,inhibits,KIF2A
7028,JMJD6,inhibits,MEPCE
7031,ARHGAP11A,inhibits,RHOA
7041,SLC30A9,inhibits,NUMB
7052,RSPO2,inhibits,FZD4
7053,DLK2,inhibits,NOTCH1
7059,POGZ,inhibits,CBX5
7064,RNF111,inhibits,SKI
7071,RASSF6,inhibits,STK3
7077,ARHGAP27,inhibits,RAC1
7078,PHLPP2,inhibits,PRKCB
7079,PHLPP2,inhibits,PRKCA
7080,PHLPP2,inhibits,RPS6KB1
7081,PHLPP2,inhibits,AKT1
7082,PHLPP2,inhibits,AKT2
7084,PHLPP2,inhibits,AKT3
7086,STXBP4,inhibits,YAP1
7096,SND1,inhibits,MGLL
7099,MARK2,inhibits,ARHGEF2
7100,MARK2,inhibits,KIF13B
7101,MEPCE,inhibits,CCNT1_CDK9
7102,MCM10,inhibits,RECQL4
7106,KDM3B,inhibits,H3-3A
7107,KDM3B,inhibits,H3-4
7125,ARHGAP22,inhibits,CDC42
7126,ARHGAP22,inhibits,RHOA
7127,ARHGAP22,inhibits,RAC1
7128,WAPL,inhibits,_RAD21_SMC1A_SMC3_STAG1_STAG2
7129,WAPL,inhibits,_RAD21_SMC1A_SMC3_STAG1_STAG3
7130,WAPL,inhibits,_RAD21_SMC1A_SMC3_STAG1
7133,SRGAP1,inhibits,RAC1
7135,ARHGAP30,inhibits,CDC42
7136,ARHGAP30,inhibits,RHOA
7137,ARHGAP30,inhibits,RAC1
7141,NRARP,inhibits,NOTCH1_NOTCH2_RBPJ
7142,NRARP,inhibits,NOTCH1_NOTCH4_RBPJ
7143,NRARP,inhibits,NOTCH1_RBPJ
7144,NRARP,inhibits,NOTCH1_NOTCH3_RBPJ
7147,HUWE1,inhibits,MCL1
7148,CNTRL,inhibits,CEP290
7149,USP37,inhibits,FZR1
7150,RNF180,inhibits,ZIC2
7157,NOXA1,inhibits,BCL2
7164,NLRX1,inhibits,MAVS
7165,NLRX1,inhibits,TRAF6
7173,PIM3,inhibits,BAD
7174,CD163,inhibits,HP
7175,IFTAP,inhibits,BTF3
7177,HOOK3,inhibits,MSR1
7178,HOOK3,inhibits,MARCO
7182,JAZF1,inhibits,NR2C2
7183,LONP2,inhibits,TYSND1
7187,CARM1,inhibits,RUNX1
7190,FBXO11,inhibits,TP53
7191,FBXO11,inhibits,BCL6
7192,FBXO11,inhibits,DTL
7193,DTX1,inhibits,ASCL1
7195,VRK2,inhibits,BANF1
7202,MIB1,inhibits,RYK
7203,MIB1,inhibits,SMN2
7211,SIAH1,inhibits,NUMB
7212,SIAH1,inhibits,SNCAIP
7214,VRK3,inhibits,BANF1
7227,TRIM59,inhibits,ECSIT
7228,PHF6,inhibits,UBTF
7229,ARHGAP12,inhibits,RAC1
7232,SIRT2,inhibits,MYOD1
7235,SIRT2,inhibits,KAT2B
7238,ASXL1,inhibits,PPARG
7242,FAM20C,inhibits,FGF23
7244,ULK2,inhibits,PRKAA2
7245,ULK2,inhibits,PRKAG3
7254,SEPTIN12,inhibits,SEPTIN6
7255,ULK2,inhibits,PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3
7256,HACE1,inhibits,RAC1
7263,WDFY3,inhibits,GABARAP
7264,WDFY3,inhibits,DVL3
7280,TAGAP,inhibits,RHOA
7281,TAGAP,inhibits,RAC1
7287,ARMC10,inhibits,TP53
7290,STK40,inhibits,CEBPB
7299,PIAS4,inhibits,SMAD3_SMAD4
7305,NIN,inhibits,JAK2
7317,EID2,inhibits,SMAD3
7318,EID2,inhibits,SMAD3_SMAD4
7325,BANP,inhibits,KHDRBS1
7336,TSC22D3,inhibits,NFKB2
7347,CSNK2A3,inhibits,F8
7348,FBXO22,inhibits,BACH1
7353,NBEA,inhibits,NOTCH1
7359,TTL,inhibits,TUBA4A
7370,PJA1,inhibits,SPTBN1
7371,PJA1,inhibits,EZH2
7374,TTL,inhibits,TUBA1B
7375,TTL,inhibits,TUBA3D
7376,TTL,inhibits,TUBA3C
7377,TTL,inhibits,TUBA3E
7378,TTL,inhibits,TUBA1A
7379,TTL,inhibits,TUBA1C
