,subject,predicate,object
65283,IDELALISIB,inhibits,PIK3CD
65291,VINORELBIN DITARTRATE,inhibits,TUBA3D
65294,IXAZOMIB,inhibits,PSMC5
65298,VINFLUNINE,inhibits,TUBA3E
65300,MIVAVOTINIB,inhibits,SYK
65302,PAZOPANIB,inhibits,KDR
65303,OSI-930,inhibits,FLT4
65308,[3H]L689560,inhibits,GRIN2A
65309,CASOPITANT,inhibits,TACR1
65322,QUADAZOCINE,inhibits,OPRD1
65327,ME-344,inhibits,NDUFB5
65329,SELUMETINIB,inhibits,MAP2K2
65333,LENALIDOMIDE,inhibits,CUL4A
65348,COMPOUND 8I [PMID: 22765894],inhibits,PDGFRA
65352,DOSULEPIN,inhibits,CHRM2
65359,BSJ-03-123,inhibits,CDK6
65362,QUISINOSTAT,inhibits,HDAC10
65365,Cenisertib,inhibits,AURKC
65372,LITHOCHOLYLCHOLINE,inhibits,CHRM2
65377,VERAPAMIL,inhibits,CACNA1D
65390,ZSTK474,inhibits,PIK3CA
65391,GÖ 6976,inhibits,PRKD1
65395,"[LEU14, Ψ 13-14)]BOMBESIN",inhibits,GRPR
65406,ARQ-736,inhibits,RAF1
65409,RIPK3 INHIBITOR 18,inhibits,MET
65413,CRENOLANIB,inhibits,PDGFRB
65418,METHAZOLAMIDE,inhibits,CA7
65429,DICLOFENAC,inhibits,ASIC3
65439,INDIBULIN,inhibits,TUBA1C
65440,ANAKINRA,inhibits,IL1R1
65441,7-HYDROXYSTAUROSPORINE,inhibits,MARK1
65443,CA2+,inhibits,GJA3
65445,ROGARATINIB,inhibits,FGFR3
65452,UBP141,inhibits,GRIN2C
65454,HGCGR ANTAGONIST,inhibits,GCGR
65456,HALOPERIDOL,inhibits,DRD2
65475,CEP-11981,inhibits,TEK
65479,AMBRISENTAN,inhibits,EDNRB
65485,RO3280,inhibits,FER
65487,SCRIPTAID,inhibits,HDAC6
65493,PANOBINOSTAT,inhibits,HDAC6
65496,GDC-0152,inhibits,BIRC7
65498,MLKL COMPOUND 1,inhibits,MLKL
65504,OLANZAPINE,inhibits,HTR2C
65515,Drinabant,inhibits,CNR1
65516,HEXYLCAINE HYDROCHLORIDE,inhibits,SCN10A
65526,ELECLAZINE,inhibits,SCN5A
65530,FSH DEGLYCOSYLATED Α/Β,inhibits,FSHR
65531,TANZISERTIB,inhibits,MAPK8
65541,AH6809,inhibits,PTGDR
65542,(R)-EF-1520,inhibits,SLC6A12
65544,APICIDIN,inhibits,HDAC2
65546,[3H]RAMATROBAN,inhibits,PTGDR2
65551,PP1,inhibits,EGFR
65556,CAFFEINE,inhibits,ADORA1
65564,MZ1,inhibits,BRD4
65567,TETRAETHYLAMMONIUM,inhibits,KCNT2
65568,DALFAMPRIDINE,inhibits,KCNC4
65577,SORAFENIB,inhibits,FLT1
65578,TORIN 2,inhibits,PRKDC
65579,"[SER11](N-CNP,C-ANP)PBNP2-15",inhibits,NPR2
65580,AG-24322,inhibits,CDK1
65581,MRS1093,inhibits,ADORA2A
65591,AZD1208,inhibits,PIM3
65593,N1-DANSYL-SPERMINE,inhibits,GRIN2B
65598,REGORAFENIB,inhibits,FLT1
65621,SARACATINIB,inhibits,LCK
65622,MIDOSTAURIN,inhibits,KIT
65632,PI-3065,inhibits,PIK3CD
65637,OZANEZUMAB,inhibits,RTN4
65641,GILTERITINIB,inhibits,RET
65645,FOSINOPRIL SODIUM,inhibits,ACE
65646,[35S]TBPS,inhibits,GABRA1
65652,LG100754,inhibits,RXRA
65654,QUINOSTATIN,inhibits,PIK3CG
65656,CHR-3996,inhibits,HDAC1
65657,FLUFENAMIC ACID,inhibits,GJA3
65665,BA2+,inhibits,KCNA10
65676,OXCARBAZEPINE,inhibits,SCN5A
65680,PENTOLINIUM TARTRATE,inhibits,CHRNA3
65682,H05,inhibits,HTR2A
65718,NG-25,inhibits,MAP4K2
65730,TG100-801,inhibits,FGR
65736,VS-5584,inhibits,PIK3R1
65737,LY3009120,inhibits,ARAF
65741,CA2+,inhibits,GJB2
65758,ZONISAMIDE,inhibits,SCN3A
65759,SST3-ODN-8,inhibits,SSTR3
65760,XL-820,inhibits,FLT4
65761,TELCAGEPANT,inhibits,CALCRL
65763,DUBERMATINIB,inhibits,AURKA
65766,VINBLASTINE SULFATE,inhibits,TUBA1A
65780,BMS-690514,inhibits,ERBB2
65781,GEDATOLISIB,inhibits,PIK3R1
65783,T-BOC-FLFLF,inhibits,FPR1
65784,COMPOUND 1 [PMID: 22795084],inhibits,PRMT3
65787,COMPOUND 87 [PMID: 20942471],inhibits,NOX4
65799,"FIBRINOLYSIN, HUMAN",inhibits,FGB
65805,PEXIDARTINIB,inhibits,NTRK3
65808,AMANTADINE HYDROCHLORIDE,inhibits,GRIN3B
65817,IPATASERTIB,inhibits,AKT2
65822,DI17E6,inhibits,ITGAV
65826,SF-1126,inhibits,PIK3CA
65840,EXAMPLE 2 [WO2013004676],inhibits,BACE1
65843,GDC-0973,inhibits,MAP2K7
65846,TRASTUZUMAB,inhibits,ERBB2
65847,NERISPIRDINE,inhibits,KCNA1
65851,DASATINIB,inhibits,BRAF
65854,TETRAETHYLAMMONIUM,inhibits,KCNA10
65855,SANTACRUZAMATE A,inhibits,HDAC6
65860,BENAZEPRILAT,inhibits,ACE
65865,GW468816,inhibits,GRIN2C
65866,DACTOLISIB,inhibits,PIK3R6
65872,ATRACURIUM,inhibits,CHRNA7
65878,OGX-427,inhibits,HSPB1
65880,GNF4877,inhibits,GSK3B
65901,BAYU9773,inhibits,CYSLTR1
65904,LGX-806,inhibits,BRAF
65909,TOZASERTIB,inhibits,MYLK
65914,LAS38096,inhibits,ADORA2A
65917,SOTRASTAURIN,inhibits,PRKD3
65921,ARN19702,inhibits,NAAA
65924,TIMOLOL,inhibits,ADRB2
65936,NV-128,inhibits,NDUFC2
65946,CARFILZOMIB,inhibits,PSMD13
65948,LENVATINIB MESYLATE,inhibits,KDR
65954,NAPROXEN ETEMESIL,inhibits,PTGS2
65957,NALOXONE HYDROCHLORIDE,inhibits,OPRD1
65960,MRS1186,inhibits,ADORA3
65968,SORAFENIB,inhibits,DDR2
65977,SORAFENIB,inhibits,RET
65978,JNK INHIBITOR IX,inhibits,MAPK9
65981,Hemay-022,inhibits,ERBB2
65991,CEDIRANIB,inhibits,FLT1
65992,LP-471756,inhibits,GPR139
66002,CILOSTAZOL,inhibits,PDE3B
66010,"L-366,509",inhibits,OXTR
66014,MECLOFENAMATE SODIUM,inhibits,PTGS2
66018,INDECAINIDE HYDROCHLORIDE,inhibits,SCN11A
66019,XL147,inhibits,PIK3C2A
66022,TRICHLORMETHIAZIDE,inhibits,SLC12A3
66024,MGCD-265,inhibits,MST1R
66025,ENMD-2076,inhibits,PDGFRA
66028,TETRACAINE HYDROCHLORIDE,inhibits,SCN3A
66035,"GR 125,743",inhibits,HTR1A
66040,GSK690693,inhibits,PRKCQ
66041,PHENDIMETRAZINE TARTRATE,inhibits,SLC6A3
66048,LP99,inhibits,BRD7
66050,DASATINIB,inhibits,CSF1R
66054,ZIPRASIDONE,inhibits,DRD2
66060,DASOTRALINE,inhibits,NAT1
66061,TETRAETHYLAMMONIUM,inhibits,KCNJ4
66078,FIGITUMUMAB,inhibits,IGF1R
66094,AP26113,inhibits,EGFR
66101,SAPANISERTIB,inhibits,MTOR
66105,AZILSARTAN KAMEDOXOMIL,inhibits,AGTR1
66107,ODANACATIB,inhibits,CTSK
66110,DORAMAPIMOD,inhibits,MAPK11
66124,MK0752,inhibits,PSEN1
66134,BELIZATINIB,inhibits,LTK
66141,"COMPOUND 2 [DREYER ET AL., 1991]",inhibits,HMGCR
66144,SORAFENIB TOSYLATE,inhibits,RAF1
66145,PEXIDARTINIB,inhibits,CDK19
66146,LM10,inhibits,TDO2
66156,DF2593A,inhibits,C5AR1
66161,GNE-616,inhibits,SCN2A
66185,SELUMETINIB,inhibits,MAP2K5
66186,CDK INHIBITOR 4.35,inhibits,CDK2
66188,DACINOSTAT,inhibits,HDAC8
66202,EGFR/ERBB-2/ERBB-4 INHIBITOR,inhibits,ERBB4
66205,SILMITASERTIB,inhibits,CSNK2A1
66209,TRAMETINIB,inhibits,MAP2K1
66213,AMLODIPINE,inhibits,CACNA1D
66216,COMPOUND 8H [PMID: 22765894],inhibits,KDR
66236,TETRACAINE HYDROCHLORIDE,inhibits,SCN8A
66242,MARIZOMIB,inhibits,PSMB2
66249,PEMETREXED,inhibits,DHFR
66250,ALVOCIDIB,inhibits,CDK6
66254,ISTIRATUMAB,inhibits,IGF1R
66257,BANTAG-1,inhibits,BRS3
66260,ESTRADIOL DISULFATE,inhibits,ABCC4
66264,CA2+,inhibits,GJB1
66276,WIN55212-2,inhibits,GLRA3
66280,PHENACEMIDE,inhibits,SCN5A
66282,BISMUTH SUBSALICYLATE,inhibits,PTGS1
66287,CABAZITAXEL,inhibits,TUBA3D
66298,HTS-466284,inhibits,CSNK1E
66314,NIMOTUZUMAB,inhibits,EGFR
66317,LCL161,inhibits,XIAP
66324,GATX2,inhibits,CLCN2
66325,CANDOXATRILAT,inhibits,MME
66328,ERIBULIN MESYLATE,inhibits,TUBA3E
66332,CCG-63802,inhibits,RGS4
66333,HJC 0350,inhibits,RAPGEF4
66335,COMPOUND 8I [PMID: 22765894],inhibits,KIT
66338,ESLICARBAZEPINE,inhibits,SCN9A
66345,ATRASENTAN,inhibits,EDNRB
66350,PDE4 INHIBITOR 16,inhibits,PDE6C
66352,OPROZOMIB,inhibits,PSMD14
66356,HESPERADIN,inhibits,EPHA7
66363,CUDC-101,inhibits,HDAC7
66364,ETARACIZUMAB,inhibits,ITGB3
66374,CARFILZOMIB,inhibits,PSMC6
66385,BKM120,inhibits,PIK3R2
66386,CS2164,inhibits,PDGFRB
66391,RECILISIB,inhibits,PIK3CB
66394,COMPOUND 9 [PMID: 22533316],inhibits,LSS
66398,BEPRIDIL HYDROCHLORIDE,inhibits,CACNA2D3
66399,UH-AH 37,inhibits,CHRM4
66405,PERICIAZINE,inhibits,DRD1
66408,FIPI,inhibits,PLD1
66411,LINIFANIB,inhibits,FLT4
66414,SAXITOXIN,inhibits,SCN1A
66419,SB939,inhibits,HDAC5
66427,SORAFENIB,inhibits,FLT3
66431,Trelanserin,inhibits,HTR2A
66433,GR148672X,inhibits,CES1
66438,ABT-239,inhibits,HRH3
66441,CEP-7055,inhibits,KDR
66442,[125I]SQ-29548,inhibits,TBXA2R
66450,AC-DEVD-CHO,inhibits,CASP3
66451,CROLIBULIN,inhibits,TUBA3E
66452,PCI-24781,inhibits,HDAC7
66455,DILTIAZEM HYDROCHLORIDE,inhibits,CACNA1F
66460,CUDC-907,inhibits,HDAC6
66472,ZONAMPANEL,inhibits,GRIA3
66483,PANOBINOSTAT,inhibits,HDAC1
66487,OSIMERTINIB,inhibits,EGFR
66499,BICALUTAMIDE,inhibits,AR
66501,(S)-UH 301,inhibits,HTR1A
66502,ROLOFYLLINE,inhibits,ADORA1
66509,"L-367,773",inhibits,OXTR
66514,SELTOREXANT,inhibits,HCRTR2
66517,CERLAPIRDINE,inhibits,HTR6
66530,VPC32179,inhibits,LPAR3
66531,VORINOSTAT,inhibits,HDAC7
66532,PFI-3,inhibits,PBRM1
66539,LUMATEPERONE,inhibits,HTR2A
66550,BI-D1870,inhibits,RPS6KA3
66554,LY2584702,inhibits,RPS6KB1
66555,AMUVATINIB,inhibits,MET
66566,BGT-226,inhibits,PIK3R5
66567,SU-14813,inhibits,KIT
66574,ENMD-981693,inhibits,FGFR1
66583,SM-337,inhibits,XIAP
66588,LOVASTATIN,inhibits,HMGCR
66593,BEGELOMAB,inhibits,DPP4
66605,RUFINAMIDE,inhibits,SCN11A
66607,"5,7-DICHLOROKYNURENIC ACID",inhibits,GRIN2A
66610,BMS-690514,inhibits,ERBB2
66617,AFLIBERCEPT,inhibits,VEGFA
66621,ISTRADEFYLLINE,inhibits,ADORA2A
66623,PRAZOSIN,inhibits,ADRA1B
66624,COMPOUND 3V [PMID: 27390066],inhibits,ERAP2
66635,PIMASERTIB,inhibits,MAP2K1
66647,EMRICASAN,inhibits,CASP10
66651,ACAMPROSATE CALCIUM,inhibits,GRIN2A
66656,GALETERONE,inhibits,AR
66658,TALABOSTAT,inhibits,DPP4
66671,LETROZOLE,inhibits,CYP19A1
66689,PEPTIDE III-BTD,inhibits,OPRL1
66696,RUBOXISTAURIN,inhibits,PIM2
66698,COMPOUND 8H [PMID: 22765894],inhibits,FLT3
66700,MK-0429,inhibits,ITGAV
66702,SB 204070,inhibits,HTR4
66713,PALBOCICLIB,inhibits,CDK4
66714,RGB-286638,inhibits,JAK2
66715,ALPELISIB,inhibits,PIK3CG
66716,GRAPIPRANT,inhibits,PTGER4
66720,GD3+,inhibits,PKD2L1
66722,VBY-825,inhibits,CTSL
66723,GNE-4997,inhibits,ITK
66736,CEP-1347,inhibits,MAP3K9
66737,FILOREXANT,inhibits,HCRTR1
66750,ARQ 197,inhibits,MET
66758,JZL195,inhibits,MGLL
66760,COMPOUND 46C [PMID: 29350534],inhibits,CYP2D6
66766,LY-3023414,inhibits,PIK3R2
66768,ARRY-502,inhibits,PTGDR2
66772,CHLOROPROCAINE HYDROCHLORIDE,inhibits,SCN2A
66776,ORANTINIB,inhibits,FLT4
66787,RAF265,inhibits,KDR
66789,LIDORESTAT,inhibits,AKR1B1
66790,BALAMAPIMOD,inhibits,MAP2K1
66793,DICHLORPHENAMIDE,inhibits,CA2
66800,SONIDEGIB PHOSPHATE,inhibits,SMO
66812,LY255283,inhibits,LTB4R2
66817,IBRUTINIB,inhibits,ITK
66821,AMG-1,inhibits,IDO1
66826,Ribociclib,inhibits,CDK6
66833,Roniciclib,inhibits,CDK1
66840,ELINOGREL,inhibits,P2RY12
66845,SERTINDOLE,inhibits,HTR2C
66847,PILARALISIB,inhibits,PIK3CB
66851,TRANYLCYPROMINE SULFATE,inhibits,MAOB
66853,LY3022855,inhibits,CSF1R
66858,LINOLEIC ACID,inhibits,TRPM8
66862,CEDIRANIB,inhibits,PDGFRB
66866,TREMELIMUMAB,inhibits,CTLA4
66867,IBUPROFEN LYSINE,inhibits,PTGS1
66875,TOFACITINIB CITRATE,inhibits,TYK2
66883,PP121,inhibits,PIK3CB
66897,LAMOTRIGINE,inhibits,SCN9A
66900,CABAZITAXEL,inhibits,TUBB
66904,PSB603,inhibits,ADORA1
66906,LEVOMEPROMAZINE,inhibits,DRD4
66918,GIVINOSTAT,inhibits,HDAC5
66932,NALTRINDOLE,inhibits,OPRK1
66941,ENALAPRIL MALEATE,inhibits,ACE
66943,POSELTINIB,inhibits,BTK
66951,PAZOPANIB,inhibits,FLT4
66952,OXYPHENBUTAZONE,inhibits,PTGS2
66959,DASATINIB,inhibits,HCK
66960,Tarafenacin,inhibits,CHRM3
66963,BORTEZOMIB,inhibits,PSMD11
66970,ERGTX-1,inhibits,KCNH6
66986,"(4Z)-1-(3-FLUOROPHENYL)-4-(2-OXO-1H-INDOL-3-YLIDENE)PYRAZOLIDINE-3,5-DIONE",inhibits,RGS4
66988,Ligelizumab,inhibits,IGHE
66989,MUBRITINIB,inhibits,ERBB2
66991,SSR125543A,inhibits,CRHR1
67002,DAPANSUTRILE,inhibits,NLRP3
67005,VS-5584,inhibits,PIK3R3
67012,SB939,inhibits,HDAC6
67016,"Α-METHYL-D,L-TRYPTOPHAN",inhibits,SLC36A2
67018,R396,inhibits,TACR2
67019,"[SAR1,ILE8]ANG-II",inhibits,AGTR1
67032,TASELISIB,inhibits,PIK3CB
67042,AG-041R,inhibits,CCKBR
67045,TOLTERODINE,inhibits,CHRM3
67055,CHLORPROPAMIDE,inhibits,ABCC8
67056,HEXESTROL,inhibits,ESR1
67064,BMS-599626,inhibits,EGFR
67065,ROPIVACAINE HYDROCHLORIDE,inhibits,SCN10A
67066,VOLOCIXIMAB,inhibits,ITGA5
67074,NS-018,inhibits,JAK2
67078,ML315,inhibits,DYRK1A
67081,LENIOLISIB,inhibits,PIK3CA
67083,PQR620,inhibits,PIK3CA
67084,LY314228,inhibits,HTR2A
67091,TOZASERTIB,inhibits,STK11
67102,SPM-354,inhibits,S1PR1
67106,BEVENOPRAN,inhibits,OPRM1
67109,MCC950,inhibits,NLRP3
67117,PRIMIDONE,inhibits,SCN7A
67127,HC-070,inhibits,TRPC4
67137,RIPK3 INHIBITOR 18,inhibits,DDR2
67140,POLMACOXIB,inhibits,CA1
67156,PP121,inhibits,HCK
67157,9-ANTHROIC ACID,inhibits,CLCN1
67158,4P-PDOT,inhibits,MTNR1A
67165,CHLORPROMAZINE,inhibits,HTR6
67173,TERTIAPIN-Q,inhibits,KCNJ1
67174,COMPOUND 20 [PMID: 30998356],inhibits,LRRK2
67176,SOTRASTAURIN,inhibits,PRKCD
67186,RAPACURONIUM BROMIDE,inhibits,CHRNG
67195,BOSUTINIB,inhibits,TXK
67203,[125I]OH-LVA,inhibits,AVPR1A
67209,GW-2580,inhibits,NTRK1
67213,RONICICLIB,inhibits,CDK1
67218,AZD4205,inhibits,TYK2
67221,XL-765,inhibits,PIK3R3
67222,ML323,inhibits,USP1
67224,INCB3619,inhibits,ADAM33
67233,PHENTOLAMINE MESYLATE,inhibits,ADRA1A
67235,BMS-690514,inhibits,KDR
67244,ZATEBRADINE,inhibits,HCN3
67252,ERLOTINIB HYDROCHLORIDE,inhibits,EGFR
67253,ZK-158252,inhibits,LTB4R2
67254,IMATINIB MESYLATE,inhibits,PDGFRB
67256,PENTOXIFYLLINE,inhibits,PDE3A
67257,YM 471,inhibits,AVPR2
67264,TELATINIB,inhibits,FLT4
67265,SUNITINIB,inhibits,PDGFB
67272,L659989,inhibits,PTAFR
67274,SL422,inhibits,MMP8
67302,DERENOFYLLINE,inhibits,ADORA1
67306,PCI-24781,inhibits,HDAC8
67307,NIMODIPINE,inhibits,CACNA1S
67308,DKFZ‐251,inhibits,KLK6
67309,SF-1126,inhibits,PIK3R1
67313,ZENARESTAT,inhibits,AKR1B1
67314,NERAMEXANE MESYLATE,inhibits,GRIN2B
67319,CM-082,inhibits,PDGFRB
67321,THEOPHYLLINE SODIUM GLYCINATE,inhibits,PDE3A
67328,W54011,inhibits,C5AR1
67333,BELUMOSUDIL,inhibits,ROCK1
67336,BORTEZOMIB,inhibits,PSMD4P1
67337,COMPOUND 38 [PMID: 20817473],inhibits,STK4
67342,RAUWOLSCINE,inhibits,ADRA2C
67346,2-APB,inhibits,TRPC6
67368,ZATEBRADINE,inhibits,HCN4
67370,RUCAPARIB,inhibits,PARP1
67371,BITOPERTIN,inhibits,SLC6A9
67374,YOHIMBINE,inhibits,HTR7
67386,Radiprodil,inhibits,GRIN2B
67392,CERDULATINIB,inhibits,CSF1R
67393,HALOTHANE,inhibits,KCNK12
67396,GANDOTINIB,inhibits,JAK3
67397,CHIR-99021,inhibits,CDK1
67400,H3-COA-20,inhibits,EP300
67418,PROBENECID,inhibits,SLC22A8
67419,MOTESANIB,inhibits,KIT
67436,NIP,inhibits,ADRB2
67447,7-HYDROXYSTAUROSPORINE,inhibits,CDK1
67449,RUBOXISTAURIN,inhibits,PRKCD
67459,COMPOUND 2 [PMID: 22560567],inhibits,CLK1
67464,GUANIDINE HYDROCHLORIDE,inhibits,KCNA6
67468,BRINZOLAMIDE,inhibits,CA14
67492,LEI105,inhibits,DAGLA
67493,RO5083945,inhibits,EGFR
67496,PRILOCAINE HYDROCHLORIDE,inhibits,SCN1A
67503,BOSUTINIB,inhibits,STK4
67505,SELINEXOR,inhibits,XPO1
67509,BORTEZOMIB,inhibits,PSMB3
67520,VERAPAMIL,inhibits,TPCN2
67521,BREPOCITINIB,inhibits,JAK1
67523,OXYBUTYNIN,inhibits,CHRM3
67525,SNS-314,inhibits,AURKC
67526,DSM421,inhibits,DHODH
67530,BLU-9931,inhibits,FGFR2
67535,ZIPRASIDONE HYDROCHLORIDE,inhibits,DRD2
67556,DOCETAXEL HYDRATE,inhibits,TUBA3D
67567,SERABELISIB,inhibits,PIK3CD
67573,COMPOUND 7 [WO2012007375],inhibits,IRAK1
67574,MK-2206,inhibits,AKT1
67584,MEQUINOL,inhibits,TYR
67585,MRS1476,inhibits,ADORA3
67593,PD 176252,inhibits,GRPR
67603,RIPK1 INHIBITOR 22B,inhibits,DDR1
67604,HESPERADIN,inhibits,PAK5
67618,BEKM-1,inhibits,KCNH2
67623,INDIRUBIN SULFATE,inhibits,CDK2
67637,COMPOUND 18 [PMID: 20873740],inhibits,CDC7
67639,AT9283,inhibits,RET
67641,PHENAZOPYRIDINE HYDROCHLORIDE,inhibits,SCN11A
67642,PF-04620110,inhibits,DGAT1
67643,RKI-1447,inhibits,DMPK
67650,L735821,inhibits,KCNQ1
67651,OXYBUTYNIN,inhibits,CHRM1
67652,BELINOSTAT,inhibits,HDAC2
67654,CHIR-98014,inhibits,GSK3A
67655,AMUVATINIB,inhibits,RET
67659,METFORMIN HYDROCHLORIDE,inhibits,NDUFS8
67661,JI-101,inhibits,KDR
67665,LONAFARNIB,inhibits,FNTA
67669,RESEQUINIL,inhibits,GABRA3
67671,PIROXICAM,inhibits,PTGS2
67673,RO 4929097,inhibits,PSENEN
67678,COMPOUND 3B [PMID: 23454515],inhibits,DYRK3
67679,SERGOLEXOLE,inhibits,HTR2A
67681,IZENCITINIB,inhibits,TYK2
67682,MIRTAZAPINE,inhibits,ADRA2B
67686,OXAPROZIN POTASSIUM,inhibits,PTGS1
67691,CRIZANLIZUMAB,inhibits,SELP
67694,COMPOUND 2D [PMID: 2153213],inhibits,HMGCR
67698,PRAZOSIN,inhibits,ADRA2B
67700,TG6-129,inhibits,PTGIR
67703,QUININE,inhibits,SLC29A4
67705,MIBEFRADIL,inhibits,CACNA1H
67706,SSR-103800,inhibits,SLC6A9
67710,P-F-HHSID,inhibits,CHRM5
67717,NI-57,inhibits,BRD1
67722,CUDC-101,inhibits,HDAC7
67733,COMPOUND 5A [PMID: 31287314],inhibits,CA4
67743,PI 3-KG INHIBITOR,inhibits,PIK3CB
67744,SIBUTRAMINE HYDROCHLORIDE,inhibits,SLC6A3
67748,GLIBENCLAMIDE,inhibits,SLCO2B1
67753,QUADAZOCINE,inhibits,OPRK1
67754,MIBEFRADIL DIHYDROCHLORIDE,inhibits,CACNA1I
67757,TUBOCURARINE CHLORIDE,inhibits,CHRND
67758,IBUTILIDE,inhibits,KCNH2
67761,WAY-207024,inhibits,GNRHR
67762,FEVIPIPRANT,inhibits,PTGDR2
67778,OLARATUMAB,inhibits,PDGFRA
67781,AZD3839,inhibits,BACE1
67791,AZILSARTAN,inhibits,AGTR1
67793,TEZAMPANEL,inhibits,GRIK2
67795,ACAMPROSATE CALCIUM,inhibits,GRIN1
67796,PROCAINAMIDE HYDROCHLORIDE,inhibits,SCN8A
67797,BIPERIDEN LACTATE,inhibits,CHRM1
67809,ORPHENADRINE CITRATE,inhibits,SCN10A
67815,CEP-2563,inhibits,PRKCQ
67817,DEZAPELISIB,inhibits,PIK3CA
67827,ELPETRIGINE,inhibits,CACNA1C
67834,COMPOUND 50 [PMID: 24313754],inhibits,CECR2
67844,MK0752,inhibits,NOTCH4
67849,TG7-171,inhibits,PTGER2
67852,LINIFANIB,inhibits,KDR
67856,ZOLEDRONIC ACID,inhibits,FDPS
67857,AS-703988,inhibits,MAP2K2
67861,TESEVATINIB,inhibits,KDR
67862,LUCITANIB,inhibits,KIT
67872,COBIMETINIB,inhibits,MAP2K2
67875,JNK-IN-8,inhibits,MAPK8
67881,SOTAGLIFLOZIN,inhibits,SLC5A1
67886,GRANISETRON HYDROCHLORIDE,inhibits,HTR3A
67891,DUVELISIB,inhibits,PIK3CG
67892,ATORVASTATIN CALCIUM,inhibits,HMGCR
67897,AUY922,inhibits,HSP90AA2P
67899,PEROSPIRONE,inhibits,DRD4
67902,LIDOCAINE,inhibits,SCN8A
67903,RESEQUINIL,inhibits,GABRA4
67905,ZONISAMIDE,inhibits,SCN4A
67912,RAG8,inhibits,F2RL3
67930,DOVITINIB,inhibits,FLT3
67934,(S)-CETIRIZINE,inhibits,HRH1
67935,HALOPERIDOL,inhibits,DRD4
67936,URB597,inhibits,FAAH
67965,DACTOLISIB,inhibits,PIK3R1
67966,DICYCLOMINE,inhibits,CHRM2
67969,ILOMASTAT,inhibits,ADAM17
67972,ACAA,inhibits,TRPC3
67980,[3H]LY341495,inhibits,GRM6
67982,SODIUM PHENYLBUTYRATE,inhibits,HDAC2
67986,PIVANEX,inhibits,HDAC7
68002,MP-412,inhibits,EGFR
68003,COMPOUND 7D [PMID: 29672049],inhibits,FLT3
68004,LY-3009120,inhibits,ARAF
68005,NCL-1,inhibits,KDM1A
68009,COMPOUND 27 [PMID: 21123062],inhibits,STK16
68010,LIXIVAPTAN,inhibits,AVPR2
68011,RIPK3 INHIBITOR 18,inhibits,MAP4K3
68017,BGJ398,inhibits,FGFR1
68022,LAZERTINIB,inhibits,KDR
68035,ICI 192605,inhibits,TBXA2R
68036,SP600125,inhibits,MAPK9
68057,(S)-CR8,inhibits,DYRK1A
68067,OCTANOL,inhibits,GJB6
68074,SULFINPYRAZONE,inhibits,SLC22A12
68078,3-N3-PHPA-LVA,inhibits,AVPR1A
68081,MERETHOXYLLINE PROCAINE,inhibits,SCN4A
68082,COMPOUND 27 [PMID: 21123062],inhibits,STK38L
68084,GSK2656157,inhibits,EIF2AK3
68085,ABT-239,inhibits,HRH1
68086,MASITINIB,inhibits,PDGFRB
68087,BIPERIDEN HYDROCHLORIDE,inhibits,CHRM1
68089,TEMSIROLIMUS,inhibits,MTOR
68091,BRINZOLAMIDE,inhibits,CA2
68104,AUY922,inhibits,HSP90AB1
68111,SB656104,inhibits,HTR7
68132,NERISPIRDINE,inhibits,KCNA7
68146,A-366,inhibits,EHMT2
68147,PD166285,inhibits,PDGFRB
68149,LANDOGROZUMAB,inhibits,MSTN
68152,VISMODEGIB,inhibits,PTCH1
68157,DIMINAZENE,inhibits,ASIC1
68164,SL422,inhibits,MMP16
68165,PONATINIB,inhibits,KDR
68175,TETRACAINE HYDROCHLORIDE,inhibits,SCN4A
68176,PF-04691502,inhibits,PIK3R3
68190,NINTEDANIB,inhibits,PDGFRA
68192,JNJ-39319202,inhibits,UTS2R
68193,VERAPAMIL HYDROCHLORIDE,inhibits,CACNA1D
68195,RUXOLITINIB,inhibits,JAK2
68196,METHOCARBAMOL,inhibits,CA1
68205,WX-037,inhibits,PIK3R5
68208,DIMETHYLALLYL DIPHOSPHATE,inhibits,MVK
68214,NV-128,inhibits,NDUFS2
68218,AMITRIPTYLINE,inhibits,CHRM1
68227,THEOPHYLLINE,inhibits,PDE3A
68228,SIVELESTAT,inhibits,ELANE
68232,BROMFENAC SODIUM,inhibits,PTGS2
68234,VINBLASTINE,inhibits,TUBB
68242,SITRAVATINIB,inhibits,AXL
68244,ZSTK474,inhibits,PIK3CD
68251,EGFR INHIBITOR,inhibits,EGFR
68255,DIGOXIN,inhibits,ATP1A3
68258,COMPOUND 74 [PMID: 24793884],inhibits,CDC7
68273,MEPHENYTOIN,inhibits,SCN8A
68275,BGJ398,inhibits,FGFR4
68279,LAZERTINIB,inhibits,EGFR
68282,IXAZOMIB CITRATE,inhibits,PSMA8
68283,"COMPOUND 1 [CRUZ-LÓPEZ ET AL., 2019]",inhibits,AXL
68287,FRAX597,inhibits,PAK4
68289,S33084,inhibits,HTR2B
68293,AMOXAPINE,inhibits,DRD4
68304,NINTEDANIB,inhibits,FGFR2
68315,[11C]SB207145,inhibits,HTR4
68316,DYCLONINE HYDROCHLORIDE,inhibits,SCN4A
68319,TGX-221,inhibits,PIK3CD
68323,PRILOCAINE,inhibits,SCN11A
68328,EMRICASAN,inhibits,CASP5
68333,COMPOUND 3 [PMID: 18255300],inhibits,CYP2C9
68343,LILOTOMAB,inhibits,CD37
